44.244625,44.24447,44.244312,44.244156,44.244,44.24384,44.243675,44.243515,44.24335,44.243183,44.24302,44.24285,44.24268,44.242508,44.242336,44.242165,44.24199,44.241814,44.241634,44.241455,44.241276,44.241093,44.24091,44.240726,44.24054,44.240353,44.24016,44.23997,44.23978,44.23959,44.239395,44.239197,44.239002,44.238804,44.2386,44.238403,44.2382,44.237995,44.23779,44.237583,44.237377,44.237167,44.236958,44.236744,44.23653,44.236317,44.2361,44.23588,44.235664,44.235443,44.23522,44.234997,44.234776,44.234547,44.23432,44.234093,44.233864,44.23363,44.2334,44.233166,44.23293,44.232693,44.232456,44.232216,44.231976,44.23173,44.231487,44.231243,44.231,44.23075,44.2305,44.23025,44.23,44.229744,44.229492,44.229237,44.228977,44.228718,44.22846,44.2282,44.227936,44.227673,44.227406,44.22714,44.22687,44.2266,44.22633,44.22606,44.225784,44.22551,44.22523,44.224957,44.224674,44.224396,44.224113,44.22383,44.223545,44.22326,44.222973,44.222683,44.222393,44.222103,44.22181,44.221516,44.22122,44.220924,44.220623,44.220325,44.220024,44.219723
44.253624,44.25347,44.253315,44.25316,44.253,44.25284,44.252678,44.252514,44.25235,44.252186,44.252018,44.25185,44.25168,44.25151,44.251335,44.251163,44.250988,44.250813,44.250633,44.250454,44.250275,44.25009,44.24991,44.249725,44.24954,44.24935,44.24916,44.24897,44.24878,44.24859,44.248394,44.248196,44.248,44.247803,44.2476,44.247402,44.2472,44.246994,44.246788,44.246582,44.246376,44.246166,44.245953,44.245743,44.24553,44.245316,44.2451,44.24488,44.24466,44.244442,44.24422,44.243996,44.24377,44.243546,44.243317,44.24309,44.24286,44.24263,44.242397,44.24216,44.24193,44.24169,44.24145,44.24121,44.24097,44.24073,44.240486,44.240242,44.239994,44.239746,44.2395,44.239246,44.238995,44.238743,44.238487,44.23823,44.237972,44.237717,44.237453,44.237194,44.23693,44.236668,44.2364,44.236134,44.235867,44.235596,44.235325,44.235054,44.23478,44.234505,44.234226,44.233948,44.23367,44.23339,44.23311,44.232822,44.23254,44.232254,44.231964,44.231678,44.231388,44.231094,44.2308,44.230507,44.230213,44.229916,44.229618,44.229317,44.229015,44.228714
44.262627,44.26247,44.262314,44.262157,44.261997,44.261837,44.261677,44.261513,44.26135,44.261185,44.261017,44.26085,44.26068,44.26051,44.260338,44.260162,44.259987,44.25981,44.259632,44.259453,44.259274,44.25909,44.258907,44.258724,44.258537,44.25835,44.25816,44.25797,44.25778,44.257587,44.257393,44.257195,44.257,44.2568,44.2566,44.256397,44.256195,44.255993,44.255787,44.25558,44.25537,44.25516,44.25495,44.25474,44.254528,44.25431,44.254097,44.25388,44.25366,44.253437,44.253216,44.252995,44.25277,44.252544,44.252316,44.252087,44.251858,44.251625,44.251392,44.25116,44.250923,44.250687,44.250446,44.25021,44.249966,44.249725,44.24948,44.249237,44.24899,44.24874,44.248493,44.24824,44.24799,44.247738,44.247482,44.247227,44.246967,44.24671,44.24645,44.24619,44.245926,44.245663,44.245396,44.24513,44.24486,44.24459,44.24432,44.244045,44.243774,44.2435,44.24322,44.242943,44.242664,44.242382,44.2421,44.241817,44.24153,44.241245,44.24096,44.24067,44.24038,44.24009,44.239796,44.239502,44.239204,44.238907,44.23861,44.23831,44.23801,44.237705
44.271626,44.27147,44.271317,44.271156,44.271,44.27084,44.270676,44.270515,44.27035,44.270184,44.27002,44.269848,44.26968,44.26951,44.269337,44.26916,44.268986,44.26881,44.26863,44.26845,44.268272,44.26809,44.267906,44.267723,44.267536,44.26735,44.26716,44.266968,44.266777,44.266586,44.26639,44.266193,44.266,44.2658,44.2656,44.265396,44.265194,44.26499,44.264786,44.26458,44.26437,44.26416,44.26395,44.263737,44.263523,44.26331,44.263092,44.262875,44.262657,44.262436,44.262215,44.26199,44.261765,44.26154,44.261314,44.261086,44.260853,44.260624,44.26039,44.260155,44.25992,44.25968,44.259445,44.259205,44.258965,44.25872,44.258476,44.258232,44.257988,44.25774,44.25749,44.257236,44.256985,44.256733,44.256477,44.25622,44.255966,44.255707,44.255444,44.255184,44.25492,44.254658,44.25439,44.254124,44.253857,44.253586,44.253315,44.25304,44.25277,44.25249,44.252216,44.251938,44.25166,44.251377,44.251095,44.250813,44.250526,44.25024,44.249954,44.249664,44.249374,44.24908,44.24879,44.248493,44.2482,44.247902,44.247604,44.247303,44.247,44.2467
44.280624,44.28047,44.280315,44.28016,44.28,44.27984,44.27968,44.279514,44.27935,44.279186,44.27902,44.27885,44.27868,44.278507,44.278336,44.27816,44.27799,44.27781,44.277634,44.277454,44.27727,44.27709,44.276905,44.276722,44.276535,44.27635,44.276157,44.275967,44.275776,44.275585,44.27539,44.275192,44.274998,44.274796,44.274597,44.274395,44.274193,44.27399,44.273785,44.27358,44.27337,44.27316,44.27295,44.272736,44.272522,44.27231,44.27209,44.271873,44.271652,44.271435,44.27121,44.27099,44.270763,44.27054,44.27031,44.27008,44.26985,44.26962,44.269386,44.269154,44.268917,44.26868,44.26844,44.2682,44.26796,44.26772,44.267475,44.267227,44.266983,44.266735,44.266483,44.266235,44.265984,44.265728,44.265472,44.265217,44.26496,44.2647,44.264442,44.26418,44.263916,44.263653,44.263386,44.26312,44.26285,44.26258,44.26231,44.262035,44.26176,44.261486,44.26121,44.260933,44.26065,44.260372,44.26009,44.259808,44.25952,44.259235,44.258945,44.25866,44.258366,44.258076,44.257782,44.25749,44.25719,44.256893,44.256596,44.256294,44.255993,44.25569
44.289627,44.28947,44.289314,44.289158,44.288998,44.288837,44.288677,44.288513,44.28835,44.288185,44.288017,44.28785,44.287678,44.28751,44.287334,44.287163,44.286987,44.286808,44.286633,44.286453,44.28627,44.28609,44.285904,44.28572,44.285534,44.285347,44.285156,44.284966,44.284775,44.284584,44.28439,44.28419,44.283993,44.283794,44.283596,44.283394,44.28319,44.282986,44.282784,44.282574,44.282368,44.282158,44.281948,44.281734,44.28152,44.281303,44.28109,44.280872,44.28065,44.28043,44.28021,44.279984,44.279762,44.279533,44.27931,44.27908,44.278847,44.278618,44.278385,44.27815,44.277912,44.277676,44.27744,44.2772,44.27696,44.276714,44.27647,44.276226,44.275978,44.27573,44.275482,44.27523,44.27498,44.274723,44.27447,44.27421,44.273956,44.273697,44.273438,44.273174,44.27291,44.272648,44.27238,44.272114,44.271847,44.271576,44.271305,44.27103,44.270756,44.27048,44.270203,44.269928,44.269646,44.269367,44.269085,44.2688,44.268513,44.268227,44.26794,44.26765,44.26736,44.267067,44.266777,44.26648,44.266186,44.26589,44.265587,44.26529,44.264988,44.264683
44.298626,44.298473,44.298317,44.298157,44.298,44.29784,44.297676,44.297516,44.29735,44.297184,44.297016,44.29685,44.29668,44.29651,44.296333,44.29616,44.295986,44.29581,44.29563,44.295452,44.29527,44.29509,44.294903,44.29472,44.294533,44.294346,44.294155,44.293964,44.293774,44.29358,44.293385,44.29319,44.29299,44.292793,44.292595,44.292393,44.29219,44.291985,44.29178,44.291573,44.291367,44.291157,44.290943,44.290733,44.29052,44.290302,44.290085,44.289867,44.28965,44.28943,44.289207,44.288982,44.288757,44.288532,44.288303,44.288074,44.287846,44.287613,44.28738,44.287148,44.28691,44.286674,44.286434,44.286194,44.285954,44.28571,44.285465,44.28522,44.284973,44.284725,44.284477,44.284225,44.283974,44.283722,44.283466,44.283207,44.28295,44.282692,44.282433,44.28217,44.281906,44.281643,44.281376,44.28111,44.280838,44.28057,44.280296,44.280025,44.27975,44.279476,44.279198,44.27892,44.27864,44.27836,44.278076,44.277794,44.277508,44.27722,44.276936,44.276646,44.276356,44.276062,44.27577,44.275475,44.275177,44.27488,44.274582,44.27428,44.27398,44.273678
44.30763,44.307472,44.307316,44.30716,44.307,44.30684,44.30668,44.306515,44.30635,44.306183,44.30602,44.305847,44.30568,44.305508,44.305336,44.30516,44.304985,44.30481,44.30463,44.30445,44.30427,44.30409,44.303905,44.30372,44.30353,44.303345,44.303154,44.302963,44.302773,44.302578,44.302383,44.30219,44.30199,44.301792,44.301594,44.30139,44.30119,44.300983,44.300777,44.30057,44.30036,44.30015,44.299942,44.29973,44.299515,44.2993,44.299084,44.298866,44.298645,44.298424,44.298203,44.29798,44.297756,44.297527,44.297302,44.297073,44.29684,44.29661,44.296375,44.296143,44.295906,44.29567,44.29543,44.295193,44.29495,44.29471,44.294464,44.294216,44.293972,44.293724,44.293472,44.29322,44.29297,44.292717,44.29246,44.292206,44.291946,44.291687,44.291428,44.291164,44.2909,44.290638,44.29037,44.290104,44.289833,44.289566,44.28929,44.28902,44.288746,44.28847,44.288193,44.287914,44.287636,44.287354,44.28707,44.28679,44.286503,44.286217,44.285927,44.285637,44.285347,44.285057,44.284763,44.284466,44.284172,44.283875,44.283573,44.283276,44.28297,44.28267
44.316628,44.31647,44.316315,44.31616,44.315998,44.315838,44.315678,44.315514,44.31535,44.315186,44.315018,44.31485,44.31468,44.314507,44.314335,44.31416,44.313984,44.31381,44.31363,44.31345,44.31327,44.313087,44.312904,44.312717,44.31253,44.312344,44.312153,44.311962,44.31177,44.311577,44.311382,44.311188,44.31099,44.31079,44.310593,44.31039,44.31019,44.309982,44.309776,44.30957,44.30936,44.30915,44.30894,44.308727,44.308514,44.308296,44.308083,44.307865,44.307644,44.307423,44.3072,44.306976,44.30675,44.306526,44.306297,44.30607,44.30584,44.305607,44.305374,44.305138,44.304905,44.304665,44.30443,44.304188,44.303947,44.303703,44.30346,44.303215,44.302967,44.30272,44.302467,44.30222,44.301964,44.301712,44.301456,44.3012,44.30094,44.300682,44.300423,44.30016,44.299896,44.299633,44.299366,44.2991,44.29883,44.298557,44.298286,44.298016,44.29774,44.297462,44.297188,44.29691,44.296627,44.29635,44.296066,44.29578,44.295494,44.295208,44.29492,44.294632,44.294342,44.29405,44.293755,44.29346,44.293163,44.292866,44.29257,44.292267,44.291965,44.29166
44.325626,44.325474,44.325317,44.325157,44.325,44.32484,44.324677,44.324516,44.32435,44.324184,44.324017,44.32385,44.323677,44.323505,44.323334,44.32316,44.322983,44.322807,44.322628,44.32245,44.32227,44.322086,44.321903,44.321716,44.32153,44.321342,44.32115,44.32096,44.32077,44.320576,44.32038,44.320187,44.31999,44.31979,44.319588,44.31939,44.319183,44.31898,44.318775,44.31857,44.31836,44.31815,44.317936,44.317726,44.317513,44.317295,44.317078,44.31686,44.316643,44.31642,44.316196,44.315975,44.31575,44.315525,44.315296,44.315067,44.314835,44.314606,44.31437,44.314137,44.3139,44.313663,44.313423,44.313183,44.312943,44.3127,44.312454,44.31221,44.311962,44.311714,44.311466,44.311214,44.310963,44.310707,44.31045,44.310196,44.309937,44.309677,44.309418,44.309155,44.30889,44.308628,44.30836,44.308094,44.307823,44.307552,44.30728,44.30701,44.306736,44.306458,44.306183,44.305904,44.305622,44.30534,44.305058,44.304775,44.30449,44.304203,44.303913,44.303623,44.303333,44.303043,44.30275,44.302452,44.30216,44.30186,44.30156,44.301258,44.300957,44.300655
