Latitude,Longitude,Value,dataDate,time,shortName
10.750,44.500,2.8553168718e-09,20200105,1200,pm10
10.000,43.000,2.8158062548e-09,20200105,1200,pm10
10.000,43.750,4.1893732927e-10,20200105,1200,pm10
10.000,44.500,1.2609957523e-09,20200105,1200,pm10
11.500,43.000,8.8742904136e-09,20200105,1500,pm10
11.500,43.750,8.4738827066e-09,20200105,1500,pm10
11.500,44.500,7.5898138885e-09,20200105,1500,pm10
10.750,43.000,1.0367115832e-08,20200105,1500,pm10
10.750,43.750,5.2604993694e-09,20200105,1500,pm10
10.750,44.500,4.4442713953e-09,20200105,1500,pm10
10.000,43.000,5.2604673950e-09,20200105,1500,pm10
10.000,43.750,1.4182066632e-09,20200105,1500,pm10
10.000,44.500,6.5027589979e-09,20200105,1500,pm10
11.500,43.000,1.6739261532e-08,20200106,1200,pm10
11.500,43.750,1.6016967308e-08,20200106,1200,pm10
11.500,44.500,7.8893354072e-09,20200106,1200,pm10
10.750,43.000,1.7079316628e-08,20200106,1200,pm10
10.750,43.750,1.2518794890e-08,20200106,1200,pm10
10.750,44.500,6.2261138467e-09,20200106,1200,pm10
10.000,43.000,1.3157464451e-08,20200106,1200,pm10
10.000,43.750,8.8300078360e-09,20200106,1200,pm10
10.000,44.500,1.5506114615e-08,20200106,1200,pm10
11.500,43.000,1.7124785145e-08,20200106,1500,pm10
11.500,43.750,1.6392773361e-08,20200106,1500,pm10
11.500,44.500,7.5406969557e-09,20200106,1500,pm10
10.750,43.000,1.9860788569e-08,20200106,1500,pm10
10.750,43.750,1.3311842295e-08,20200106,1500,pm10
10.750,44.500,5.8447930940e-09,20200106,1500,pm10
10.000,43.000,1.5479789894e-08,20200106,1500,pm10
10.000,43.750,9.7276622313e-09,20200106,1500,pm10
10.000,44.500,2.1486130208e-08,20200106,1500,pm10
11.500,43.000,2.0254422139e-08,20200107,1200,pm10
11.500,43.750,2.2363488839e-08,20200107,1200,pm10
11.500,44.500,1.6244980472e-08,20200107,1200,pm10
10.750,43.000,1.6209840581e-08,20200107,1200,pm10
10.750,43.750,1.3079574757e-08,20200107,1200,pm10
10.750,44.500,6.7795529191e-09,20200107,1200,pm10
10.000,43.000,1.0252348304e-08,20200107,1200,pm10
10.000,43.750,7.0306320765e-09,20200107,1200,pm10
10.000,44.500,9.3426528736e-09,20200107,1200,pm10
11.500,43.000,2.3153772233e-08,20200107,1500,pm10
11.500,43.750,2.0419058444e-08,20200107,1500,pm10
11.500,44.500,1.2203221544e-08,20200107,1500,pm10
10.750,43.000,2.0759591379e-08,20200107,1500,pm10
10.750,43.750,1.3331984405e-08,20200107,1500,pm10
10.750,44.500,5.5919535669e-09,20200107,1500,pm10
10.000,43.000,1.2948863315e-08,20200107,1500,pm10
10.000,43.750,7.0491665838e-09,20200107,1500,pm10
10.000,44.500,1.0668342654e-08,20200107,1500,pm10
11.500,43.000,2.1283918628e-08,20200108,1200,pm10
11.500,43.750,2.5847208818e-08,20200108,1200,pm10
11.500,44.500,3.0556964958e-08,20200108,1200,pm10
10.750,43.000,2.1771201730e-08,20200108,1200,pm10
10.750,43.750,2.1839573705e-08,20200108,1200,pm10
10.750,44.500,2.6416163479e-08,20200108,1200,pm10
10.000,43.000,1.4569309315e-08,20200108,1200,pm10
10.000,43.750,1.6976720474e-08,20200108,1200,pm10
10.000,44.500,2.7380080425e-08,20200108,1200,pm10
